Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
485810	32546	hcd	502.63	188366.41	136.0761	95228.95	56658.7	63061.98	86255.34	85820.05	51340.85	60725.21	58201.09	75770.72	54847.38	95228.95	0
485810	32547	hcd	689.13	11504870	688.406	1662621.62	1662621.62	1166567.5	282990.06	1300783.5	442077.03	1207348.88	226633.67	1199195.38	285273.41	1496580.5	0
485810	32548	hcd	698.33	749570.75	120.0813	334652.25	331522.56	197061.91	208642.11	219147.94	208759.03	334652.25	76060.99	190419.33	162965.67	302622	0
485810	32549	hcd	647.51	1104714.88	248.1814	615406.19	615406.19	77091.53	141590.75	103078.69	89487.29	142504.89	58228.86	76916.92	133558.88	130621.51	0
485810	32551	hcd	589.83	998238.62	512.8513	319946.06	239679.61	154287.41	296083.34	178846.39	261287.83	319946.06	58622.62	162156.75	189889.7	245192.91	0
485810	32552	hcd	707.4	2198162.25	512.8512	640392.81	516415.44	200394.77	501454.25	263893.5	408396.59	640392.81	79333.27	251355	404083.16	316658.19	0
485810	32553	hcd	724.38	8049428	723.9316	892728.31	350907.12	266221.22	384429.22	328500.88	218137.97	892728.31	234653.27	260416.14	229202.81	360886.59	0
485810	32554	hcd	593.69	1845427.12	215.1396	839536.19	839536.19	221997.66	703846.31	302646.88	657251.62	480864.31	171442.39	302162.41	289008.56	467134.41	0
485810	32555	hcd	744.68	816748.81	376.2769	321481.62	321481.62	185500.33	157100.06	238250.02	93847.16	223213.36	58410.41	200454	113410.19	233972.55	0
485810	32556	hcd	778.08	856559.75	274.1881	267421.06	267421.06	91128.98	181134.23	117482.62	101246.38	169720.73	63446.52	118725.77	84462.24	148075.12	0
485810	32557	hcd	466.6	277888.59	120.0813	95845.42	95845.42	58694.06	90005.34	73531.55	53793.71	80883.75	34450.64	73593.96	48096.79	90946.2	0
485810	32558	hcd	835.49	1009791.81	376.2765	377999.72	138405.62	86619.84	377999.72	112667.1	233643.41	216792.58	251591.7	108431.07	180922.91	170791.27	0
485810	32559	hcd	555.52	666646.38	248.1813	194349	167872.95	132454.58	76935.61	135227.78	110552.84	194349	41418.89	127148.3	63020.15	154953.16	0
485810	32560	hcd	610.61	330910.12	120.0814	276224.81	237950.05	84698.05	211129.22	95782.04	275987.56	276224.81	89721.63	100629.5	134159.3	146034.55	0
485810	32561	hcd	858.95	403525.31	570.3819	83042.82	46961.4	64152.14	46695.29	61408.36	50602.79	52255.96	37491.77	67178.65	28768.27	83042.82	0
485810	32562	hcd	992.58	368725.19	1216.7023	112699.72	112699.72	97772.23	21007.51	101533.95	15678.4	45975.54	9362.09	81829.33	33382.46	101453.16	0
485810	32564	hcd	771.81	273837.62	771.4691	199213.94	199213.94	90007.76	144902.39	113365.48	103773.49	171026.98	46851.82	99465.47	81983.03	126745.63	0
485810	32565	hcd	761.45	426199.12	230.1708	316048.72	233962	90430	316048.72	113313.66	248082.03	217759	157467.86	129855.16	136615.86	193059.92	0
485810	32566	hcd	540.33	2821806.5	475.3451	1231817.62	581068.44	949068.75	254259.14	1082488.62	465285.62	1075112.25	206848.91	1008988.12	402216.78	1231817.62	0
485810	32567	hcd	800.99	3603492.25	800.9843	468818.28	430705.34	405049.56	153304.89	468818.28	93310.38	451882	88593.39	396515.5	159155.22	466763.56	0
485810	32568	hcd	601.42	497703.91	126.1283	476093.91	476093.91	195352.62	306734.78	261503.14	229220.11	348106.06	103927.46	202272.44	205410.44	301366.62	0
485810	32569	hcd	563.02	386381.03	376.2768	205015.58	205015.58	142185.88	125992.34	160425.12	128459.11	153505.95	100741.77	138959.03	95706.34	195993.06	0
485810	32570	hcd	481.05	3523038.75	248.1811	367045.75	101465.3	61434.7	68939.78	77650.44	71938.04	73971.16	55811.52	57581.93	367045.75	84783.24	0
485810	32571	hcd	546.94	3222661	545.9806	459338.59	459338.59	153652.8	417891.16	203421.75	203209.28	299158.84	68088.28	222442.97	104492.7	280274.19	0
485810	32572	hcd	657.62	411753.62	658.4108	168415.44	168415.44	98247.95	134397.12	140117.91	76775.91	138009.91	67278.98	110063.4	82655.43	147404.53	0
485810	32573	hcd	759.19	584958.56	248.1815	206020.64	129338.11	156190.72	120871.27	163840.55	107599.23	123963.02	60693.66	182721.7	80093.67	206020.64	0
485810	32574	hcd	826.81	368065.78	826.4883	315033.25	315033.25	73601.23	120080	70694.84	130784.87	280728.88	53605.51	78693.37	117456.49	115268.7	0
485810	32575	hcd	748.38	372247.41	248.1814	294340.72	294340.72	149721.59	255637.48	189546.91	181607.11	209944.67	156483.91	187334.66	124296.73	247777.02	0
485810	32577	hcd	625.37	16384711	248.1811	5046324.5	1715394.88	702240.88	4752026	366541.34	2167794.75	542406.06	5046324.5	414758.69	839934.19	759526.44	0
485810	32578	hcd	808.8	3661222.25	473.3294	1092318.12	560863.25	424948.88	133444.61	343771.5	425134.53	1092318.12	159654.66	363421.81	351926.75	597305.5	0
485810	32579	hcd	544.98	19237766	544.9776	7318825	5653032.5	3942494.25	2873884.25	4186009	3791169.5	7318825	1178800.5	4600263	1740717.62	5657253.5	0
485810	32580	hcd	797.96	1648056.12	797.9602	651952.44	651952.44	352767.94	475161.25	410204.84	359793.81	510853.31	158248.36	408162.44	228335.53	523441.53	0
485810	32581	hcd	485.3	3691709.5	248.1811	322745.75	109049.66	56634.39	85048.42	48276.61	67206.23	97234.8	65290.04	48025.82	322745.75	84310.27	0
485810	32582	hcd	641.06	3964744	248.1812	424061.56	420535.19	247186.59	252023.7	368706.94	243086.67	347126.28	128689.56	220158.36	424061.56	419864.5	0
485810	32583	hcd	782.46	507750.56	315.1669	383970.81	383970.81	157004.59	153910.77	146614.27	243679.84	349127.38	73879.77	149974.73	153607.16	220244.44	0
485810	32584	hcd	646.74	1886906	248.1813	725697.62	725697.62	181514.12	279951.69	229554.92	206498.91	250629.22	114189.25	170231.84	287246.41	280955.47	0
485810	32585	hcd	522.99	3800371	416.253	863904.31	387614.88	177019.7	222132.81	149805.97	863904.31	126739.59	320059.41	175005.7	216973.19	234192.27	0
485810	32586	hcd	420.63	472232	376.2763	98780.96	85465.61	68898.66	74079.91	68230.47	65633.85	98780.96	52703.93	70725.24	42388.14	84082.55	0
485810	32587	hcd	654.07	509518.66	653.7334	381871.34	381871.34	195407.42	219265.36	240682.62	180134.64	370416.66	96786.5	222018	152056.98	273978.38	0
485810	32588	hcd	559.3	737655.12	558.3665	282971.88	217234.23	204086.25	135429.55	282971.88	122480.4	224255.83	49303.16	224304.39	87301.49	261494.55	0
485810	32590	hcd	598.88	811007.12	230.1707	452082.91	290993.5	338351.62	331998.16	385240.62	319262.34	304378.56	188646.67	297742.56	394366.06	452082.91	0
485810	32591	hcd	617.68	14414218	248.1812	4580840.5	4580840.5	766792.81	965134.38	746546.12	1043600.88	3837647	655552.38	678240	975333.75	1081936.62	0
485810	32592	hcd	579.11	1811971.88	523.3454	911202.38	637044.44	187146.17	777878.88	207721.72	399543.72	348354.34	911202.38	226849.25	344751.81	338313.28	0
485810	32593	hcd	570.73	1440855.12	646.3685	374861.19	374861.19	144053	209787.64	198427.91	69536.98	281668.28	78179.11	165722.08	75027.09	208144.64	0
485810	32594	hcd	441.28	835999.38	416.2531	134704.58	59446.71	21962.49	49149.18	21421.92	134704.58	19565.88	62513.17	22193.68	49143.82	38516.91	0
485810	32595	hcd	692.89	1998150.88	657.9257	792865.06	792865.06	393700.69	370021.94	491849.22	229592.7	702144.88	175994.55	427132.72	267083.16	529473.38	0
485810	32596	hcd	635.72	8483401	248.1812	1039686.12	432992.03	463388.22	251312.92	451167.78	356630.31	427045.44	202837.09	277018	1039686.12	591878.81	0
485810	32597	hcd	1085.81	230847.28	735.4035	112929.26	59355.42	42005.77	9775.94	44861.55	13508.16	112929.26	16966.44	42140.8	24604.08	55461.35	0
485810	32598	hcd	680.39	854191.38	128.1356	844996.19	737720.31	77012.18	805850.44	98604.22	844996.19	265579.09	112791.53	102319.52	195734.64	176659.67	0
485810	32599	hcd	1011.92	370839.41	999.6061	132771.89	24717.62	118243.98	25844.77	129406.65	21213.55	37085.6	11649.32	119475.77	19128.78	132771.89	0
485810	32600	hcd	514.03	293193.94	513.3562	96671.16	81748.23	69808.62	75529.27	86471.13	49848.6	72916.23	33453.58	79876.62	35401.39	96671.16	0
485810	32601	hcd	928.51	249110.56	928.4988	210029.41	210029.41	102103.08	48246.26	115536.7	41330.21	186850.91	29722.95	98382.41	56061.64	121826.93	0
485810	32603	hcd	767.14	1550552	512.851	591062.81	459078.31	268288.28	247601.92	304829.78	249556.44	591062.81	119855.96	284107.09	189870.34	384095.31	0
485810	32604	hcd	623.01	904437.56	120.0813	306073.09	306073.09	154096.88	250512.67	202579.36	156102.86	241636.11	117958.13	185127.39	133184.94	240000.55	0
485810	32605	hcd	684.19	1040613.19	512.8513	678135.69	209608.72	43283.9	678135.69	17191.07	217515.23	0	301339.12	24374.45	119153.26	79346.28	0
485810	32606	hcd	509.85	519645.44	120.0813	204769.55	97112.31	165176.66	98774.37	182121.47	138507.84	103118.7	100699.55	169979.81	92305.12	204769.55	0
485810	32607	hcd	667.39	464109.19	215.1396	260819.11	260819.11	108949.18	197670.97	140439.48	162838.94	192148.89	97749.23	116372.25	134899.14	187919.31	0
485810	32608	hcd	730.89	4191376	248.1812	2612572.75	1608119.12	127405.77	426496.72	170416.47	872666.19	2612572.75	444749.53	195949.69	650273.56	263857.31	0
485810	32609	hcd	753.43	1934617	512.8508	514569.94	214598.98	69125.49	514569.94	77260.3	356633.31	338945.56	75836.15	100799.41	281976.09	192583.64	0
485810	32610	hcd	891.49	1151281.88	890.9911	552728.88	409729.22	432942.66	301730.78	457804.78	343115.44	153971.05	144729.8	510241.22	211049.61	552728.88	0
485810	32611	hcd	721.05	323173.94	376.2767	205487.19	205487.19	144513.33	104124.03	163898.02	96038.15	160238.25	42017.04	148886.72	71657.52	203346.45	0
485810	32612	hcd	701.61	329956.56	473.3304	243810.44	243810.44	135261.38	106335.37	170084.22	102684.29	229268.7	52587.68	153320.25	90803.63	192033.05	0
485810	32613	hcd	843.26	840596.06	844.0247	44479.43	33145.42	29977.97	36835.27	37418.44	18252.29	37231.41	16792.8	32179.36	26806.79	44479.43	0
485810	32614	hcd	829.6	533094.5	829.4788	144509.88	48498.7	32306.46	144509.88	34369.73	55061.71	48936.62	17174.4	34407.79	25787.88	36981.29	0
485810	32616	hcd	1012.25	404814.34	999.6066	149534.28	23812.06	133071.55	24959.46	149139.81	19996.12	41280.76	7260.36	120265.02	17950.76	149534.28	0
485810	32617	hcd	1045.05	360388.34	1045.5483	106607.11	62889.39	44705.33	27356.04	50797.77	25112.81	106607.11	12891.33	49093.8	29159.4	54292.91	0
485810	32618	hcd	535.79	3126062.25	120.0812	1003839.81	241425.06	867635.19	211247.44	1003839.81	166709.5	160328.47	76454.73	777077.5	151443.42	852232.62	0
485810	32619	hcd	871.09	3062890.5	534.3463	1628063.62	509825.88	145208.58	957985.81	209894.25	359160.59	1628063.62	261870.89	232703.39	338548.22	299640.03	0
485810	32620	hcd	944.57	868501.12	944.0668	460894.38	207860.11	390037.88	86391.35	443955.03	73909.6	284579.41	59384.29	373461.97	146945.98	460894.38	0
485810	32621	hcd	406.26	393283.31	376.2765	120554.59	20596.9	108358.69	25566.06	120554.59	20663.07	39162	8900.12	99563.05	40191.96	119713.88	0
485810	32622	hcd	671.73	1983080.5	672.4083	898509.44	881668.38	415904.72	227677.12	431075.78	485330.56	898509.44	173550.5	343919.41	441123.72	538977	0
485810	32623	hcd	609.09	2457033.75	561.357	1124106.38	511623.03	971623.88	245710.02	1052133.75	219807.72	603088.69	149144.89	900138.94	374702.94	1124106.38	0
485810	32624	hcd	862.49	616765.69	120.0813	75074.66	37805.33	31636.55	55102.61	33393.22	75074.66	57052.2	22373.26	35394.99	39700	55050.53	0
485810	32625	hcd	788.47	419981.41	758.4503	387809.94	166442.64	62728.69	193692.92	85813.41	105572.41	77092.26	141754.08	47841.77	387809.94	112128.49	0
485810	32626	hcd	821.3	494138.25	820.4576	86219.05	62293.66	26117.71	86219.05	36290.13	41402.61	52264.46	24000.79	25920.63	35936.11	45135.08	0
485810	32627	hcd	855.49	284201.44	854.4902	228097.94	52978.25	30248.25	228097.94	16484.97	82019.82	19722.61	123217.45	23990.63	34418.91	34056.54	0
485810	32629	hcd	583.81	506943.72	248.1814	105158.2	92218.66	73176.73	88155.4	100723	52585.83	58243.62	94980.78	76112.07	70073.74	105158.2	0
485810	32630	hcd	900.47	172813.12	835.4784	38320.15	33225.3	18674.78	38320.15	20133	28198.63	25197.89	24753.16	19647.37	31878.98	33420.46	0
485810	32631	hcd	579.65	2206441.25	120.0812	671476.81	671476.81	133954.48	496827.22	256797.16	316551.41	443067.44	234461.39	201820.89	335453.81	312724.66	0
485810	32632	hcd	612.87	396015.56	199.1811	353067.03	353067.03	136947.42	340404.09	237926.89	170850.5	218584.28	211099.84	187391.58	160986.38	282170.41	0
485810	32633	hcd	716.65	1077472.75	716.6487	474156.59	108485.37	60150.83	474156.59	127179.41	94537.37	77517.13	92242.85	112743.26	96175.3	160648.83	0
485810	32634	hcd	525.98	903763.75	136.0761	186229.92	118500.78	115691.62	155203.48	147375.62	76236.37	86177.23	95719.52	115839.84	99410.98	186229.92	0
485810	32635	hcd	434.96	347619.09	547.3453	82608.8	19391.18	70788.67	48478	82608.8	76555.02	20171.69	12291.7	73967.82	59969.01	73752.3	0
485810	32636	hcd	432.61	454356.84	433.2985	78838.71	60891.1	54958.11	47966.3	66299.75	40715.74	60632.86	21333.93	59665.43	50682.27	78838.71	0
485810	32637	hcd	700.37	1114806.75	473.3299	281071.44	243609.44	209735.09	209324.69	253328.61	116824.61	256602.98	88263.86	207239	133814.58	281071.44	0
485810	32638	hcd	503.31	2028021.38	503.3107	183435.73	113414.25	174531.39	55304.4	183435.73	101431.81	139167.39	72532.95	127927.65	155709.19	168148.09	0
485810	32639	hcd	770.77	321290.53	230.1708	208243.16	186301.55	119251.22	105666.74	144821.75	75532.67	208243.16	45975.64	127227.96	81036.74	153287.25	0
485810	32640	hcd	737.67	1060241.12	736.949	244088.47	213971.42	159641.7	110212.35	196515.28	91961.71	244088.47	60524.35	181783.45	88979.52	236149.2	0
485810	32642	hcd	987.54	164007.38	988.0642	57723.74	39865.96	26971.2	57723.74	29685.26	48438.96	40393.28	38685.14	31538.6	34868.76	44613.39	0
485810	32643	hcd	920.51	477679.19	920.5102	125868.57	73146.05	45408.49	106181.79	63578.77	64812.29	125868.57	33200.05	68223.48	45719.97	85685.02	0
485810	32644	hcd	713.72	12248096	679.0436	2767094	556028.25	2161095	1246411.12	2767094	422994.25	382345.53	1145263.5	2233393.25	375420.81	2712522.5	0
485810	32645	hcd	694.46	1688638.25	694.4624	1595241.5	1595241.5	503989.03	525660.88	617448.75	315813.12	1268910.25	217321.05	527434.44	370252.47	666688.56	0
485810	32646	hcd	596.39	923993.38	376.2765	576097.94	376003.03	436142.41	217676.98	474615.66	203228.52	429105.03	117691.08	416388.62	201416.06	576097.94	0
485810	32647	hcd	423.92	1169093.88	365.2392	180048.25	30131	67776.39	24293.19	50500.79	30752.53	19095.28	39090.77	31069.7	56012.77	180048.25	0
485810	32648	hcd	499.95	708699.75	435.7612	210286.47	113740.7	143503.78	158162.61	202914.53	75601.05	64287.65	174256.97	137928.88	119808.68	210286.47	0
485810	32649	hcd	847.97	951247.31	847.7201	207418.75	207418.75	44092.46	143936.56	65766.35	103922.12	155344	69944.8	60023.43	66041.62	85563.74	0
485810	32650	hcd	631.86	1726867.75	630.9352	784031.38	613363.25	457049.88	483345.38	526658.31	484281.22	784031.38	272807.97	539772.25	330528.41	714198.62	0
485810	32651	hcd	603.67	578883.94	120.0814	187289.7	141124.62	58940.71	187289.7	88646.84	115949.9	97883.87	111697.58	88537.36	64516.4	108869.48	0
485810	32652	hcd	582.83	492964.28	248.1814	161478.11	140505.22	120639.68	87637.55	154126.31	47894.63	87389.5	82344.55	121421.11	100060.24	161478.11	0
485810	32653	hcd	912.18	370926.53	310.1767	140978.47	80548.59	42889.58	64880.32	42164.12	88892.91	140978.47	30980.93	45326.62	61708.65	61447.71	0
485810	32655	hcd	710.79	281058.56	710.4368	139681.58	139681.58	83886.84	83764.98	104172.94	62968.89	119635.27	30651.36	94846.21	51064.15	124014.74	0
485810	32656	hcd	516.5	303085.28	248.1813	94193.77	81471.48	60114.54	56640.68	66445.74	43072.93	73278.8	33376.77	62464.62	35463.82	94193.77	0
485810	32657	hcd	463.31	1908277.75	376.2764	687834.69	687834.69	131279.88	282918.56	192632.05	140234.5	516865	96673.26	163075.94	139799.86	181546.17	0
485810	32658	hcd	890.02	539264.06	230.1707	497228.12	497228.12	87135.02	378470.34	80436.17	467107.72	203516.3	67640.29	109325.75	158142.05	153636.11	0
485810	32659	hcd	509.28	13115154	120.0812	3770312.25	217677.06	3566902.75	871354	3770312.25	650414.5	507489.78	191505.91	3381388	612723.25	3445472	0
485810	32660	hcd	745.41	982172.5	746.4489	362706.66	362706.66	244358.16	193356.83	253945.03	168770	299014.12	91334.78	284292.31	146990.58	312393.75	0
485810	32661	hcd	620.37	1495794.75	230.1707	821364.94	653030.88	310794.28	264442.75	345265.03	288216.5	821364.94	165123.12	358410.34	262442.53	421044.38	0
485810	32662	hcd	467.67	491612.31	120.0812	71405.34	63470.99	43147.89	30773.24	52109.54	26525.36	71405.34	16023.29	45692.23	26174.02	60021.87	0
485810	32663	hcd	718.38	407466.88	248.1815	96713.6	80535.34	70650.1	72960.38	81802.48	64907.33	73814.08	35707.36	79857.2	39709.91	96713.6	0
485810	32664	hcd	470.3	1120162.5	215.1282	132615.86	128823.03	83815.69	82873.14	99245.55	85511.08	132615.86	62879.52	112298.04	49140.06	125535.12	0
485810	32665	hcd	855.68	766908.5	855.4763	261366.17	53487.9	41142.86	261366.17	11899.96	73192.63	19247.74	147158	13705.03	30833.27	21240.98	0
485810	32666	hcd	727.87	621151.44	727.4229	156602.11	108047.23	69213.03	156602.11	112421.01	66557.93	122241.08	47910.89	94750.93	62273.85	131789.47	0
485810	32668	hcd	898.15	305233.91	248.1814	118860.02	90762.96	49301.81	118860.02	59336.31	91847.45	117535.3	66488.74	65815.16	68466.03	83549.19	0
485810	32669	hcd	980.5	291585.81	385.1548	69669.38	38544.98	24746.32	22051.93	23073	21376.48	69669.38	13953.41	23569.35	27780.46	29639.31	0
485810	32670	hcd	629.72	17618486	629.93	3289022.25	1603852.75	2244885.75	673509.94	2694466.25	1027023.06	2919954	548886.94	2530741.5	1339572.38	3289022.25	0
485810	32671	hcd	626.85	7836540	573.3532	1218301	1202447.38	432120.88	823133.75	441072.97	672658.31	1218301	289273.03	477718.81	540935.44	608836.5	0
485810	32672	hcd	659.05	3149119.75	128.1352	3049081.75	634636.88	101173.16	1297127.62	251173.62	3049081.75	401787.88	278243.66	163720.25	1023554.38	241763.22	0
485810	32673	hcd	543.32	3523315.5	324.724	747828.5	721573.94	232538.03	663128.69	321318.41	747828.5	514450.22	120402.58	389287.59	184010.27	368686.03	0
485810	32674	hcd	805.95	628154.38	489.7834	339487.91	320626.66	244893.38	215430.22	322165.44	69222.01	112217.4	172163.11	257472.36	126341.64	339487.91	0
485810	32675	hcd	489.81	1636846.25	489.3615	358785.28	185310.33	234634.48	85802.26	228353.7	158765.61	358785.28	71868.89	220374.06	169187.06	283439.5	0
485810	32676	hcd	835.46	1119008.12	835.4646	438300.97	394429.94	177239.09	273605	195740.05	284653.5	438300.97	111076.11	191300.62	198697.81	252221.77	0
485810	32677	hcd	667.16	696664.62	667.4086	446863.69	287268.91	62278.64	241504.66	96175.3	129028.57	446863.69	83701.01	96484.5	126772.17	125535.49	0
485810	32678	hcd	564.54	513340.97	248.1814	208768.45	133232.03	62921.32	83763.26	45502.79	208768.45	68123.55	47989.34	54573.5	71294.6	89367.68	0
485810	32679	hcd	883.51	367887.81	230.1707	356861.12	287571.56	203753.33	123899.36	203904.2	157694.3	356861.12	60225.17	202508.97	104117.98	250383.47	0
485810	32681	hcd	907.46	380602.44	778.4682	118550.63	68706.73	69531.88	59047.42	72262.35	40332.74	118550.63	29526.4	75650.17	38825.52	91325.11	0
485810	32682	hcd	472.79	3557077	473.3294	410541.06	256470.59	196496.78	70560.48	178989.05	182400.62	410541.06	66045.72	185408.62	110777.54	238098.2	0
485810	32683	hcd	696.88	4127277.75	695.9636	3535713.75	2836969.25	838889.44	1444770.38	1198212.88	1070088.75	3535713.75	566486.81	1302260.62	768174.31	1456044.12	0
485810	32684	hcd	636.03	3361694.5	248.1812	1133824.12	1133824.12	334218.53	413860.34	316274.94	618693.5	985767.75	210421.08	318829.44	743123.62	522694.56	0
485810	32685	hcd	758.42	1927927.88	574.8412	753909.12	573214.75	493162.78	219539.34	585447	225158.23	753909.12	116850.38	518961.75	181624.28	631007.31	0
485810	32686	hcd	557.35	1092052.88	110.0718	388145.06	323833.62	299228.03	190428.39	313059.75	218974.42	351144.03	103541.35	321549.31	142927.97	388145.06	0
485810	32687	hcd	573.01	470370.81	495.8118	374044.56	323353.56	223222.64	201328.36	327134.72	200766.41	318698.94	127135.78	277384.59	149803.53	374044.56	0
485810	32688	hcd	570.49	478459.5	120.0813	343687.81	160603.31	42790.98	343687.81	87004.65	111910.91	80514.77	148932.33	95827.39	65437.57	110107.95	0
485810	32689	hcd	515.33	1094839	515.326	275442.31	167122.34	185072.45	274533.5	244838.16	126180.88	228828.03	145521.45	197904.11	117253.09	275442.31	0
485810	32690	hcd	827.69	301678.66	127.1321	294361.94	113619.4	35810.99	294361.94	37373.64	102865.5	103585.28	103239.28	48517.45	61327.41	58284.23	0
485810	32691	hcd	796.78	262304.84	406.2669	161305.23	151297.78	78039.59	161305.23	97839.35	100147.4	138024.72	142329.08	82457.72	117150.82	122173.5	0
485810	32692	hcd	523.14	528317.75	523.3471	174204.31	62496.22	92283.35	54924.14	100848.81	59963.5	36603.23	174204.31	75829.75	55292.57	100596.84	0
485810	32694	hcd	608.39	15354855	561.3569	5012792	1062971	4245161.5	796044.75	5012792	742604.62	1822590.5	334181.56	3658780.75	1025686.12	4588302	0
485810	32695	hcd	459.43	590347	120.0812	238061.11	123183.73	29210.58	238061.11	29747.75	116438.72	31928.07	221764.67	34408.09	52950.85	54338.94	0
485810	32696	hcd	715.42	10887686	715.4187	6569612.5	1494251.75	5708486	935247.31	6569612.5	2235703	2219619.75	538070.31	5129251	922912.5	6190961.5	0
485810	32697	hcd	589.34	1695520.88	120.0812	715572.81	715572.81	485312.31	457164.44	529447.38	375902.97	527127.75	321801.06	521176.97	264081.34	570790.31	0
485810	32698	hcd	494.33	874159.12	494.3329	326348.06	156591.89	244252.77	178514.45	236247.27	265388.22	163428.14	83620.34	249856.12	136440.14	326348.06	0
485810	32699	hcd	678.58	3343230.25	677.9276	551554.5	551554.5	173593.03	409000.41	208269.48	246044.56	425219.81	106958.3	223448.16	163381.02	288661.91	0
485810	32700	hcd	795.05	738670.75	795.4601	189437.81	146446.02	45338.5	45972.73	56091.79	33111.52	189437.81	36189.73	49303.91	51351.23	67007.14	0
485810	32701	hcd	980.04	882310.75	586.4138	237740.67	87871.83	31585.65	40540.46	26703.35	44726.58	237740.67	40012.04	29919.74	55393.63	37265.26	0
485810	32702	hcd	784.03	949874.31	783.4705	132012.98	112104.08	75813.44	72820.07	92098.52	73045.62	132012.98	41646.63	85542.35	59696.33	104879.71	0
485810	32703	hcd	1070.58	583766.62	1018.0614	90023.45	12011.08	72762.56	23221.75	85104.92	16925.89	8987.05	26983.1	79974.04	16525.96	90023.45	0
485810	32704	hcd	531.89	397767.84	120.0813	159486.38	80024.44	56297.49	137032.67	73718.12	66672.33	28302.43	159486.38	73497.59	40461.22	87939.59	0
485810	32705	hcd	708.42	389097.22	708.4192	125192.6	105706.85	57392.39	125192.6	77496.94	95381.62	120349.84	124338.77	82287.95	85779.19	95836.48	0
485810	32707	hcd	876.67	718622.06	120.0812	343551.81	169539.12	21476.52	80345.15	21364.74	119124.84	343551.81	57811.88	30442.43	86505.22	42135.55	0
485810	32708	hcd	760.44	408447.47	230.1708	243214.7	213073.77	138845.69	243214.7	186736.81	144364.64	199852.02	193622.84	183037.11	112039.4	227257.78	0
485810	32709	hcd	487.79	1325634.12	487.7863	768499.81	159386.77	79741.4	438141.31	126637.08	768499.81	76339.3	450781.16	69055.35	430944.72	196405.88	0
485810	32710	hcd	673.92	3002781	674.4403	592189.44	592189.44	385428.16	238761.56	392033.34	168048.47	456874.06	84107.77	376197.28	168941.88	449684.88	0
485810	32711	hcd	480.95	964376.25	600.3933	472097.25	472097.25	123274.65	188214.47	149453.55	107739.09	392868.66	76044.52	162990.12	167899.89	147960.03	0
485810	32712	hcd	573.87	878626.31	495.8116	612922.69	350686.41	469068.22	195849.67	612922.69	108477.08	407061.22	87268.69	468247.22	98812.5	602313.88	0
485810	32713	hcd	561.67	554224.31	126.1282	523689.88	523689.88	103707.74	183504.95	101412.2	306586.09	378320.91	85315.35	120940.28	128614.88	167976.03	0
485810	32714	hcd	568.82	1935330.5	574.8409	488107.75	331601.56	269601.94	108937.54	322284.53	115550.38	488107.75	106582.51	274268.53	117898.3	346804.97	0
485810	32715	hcd	593.13	856795.56	110.0718	241998.97	206271.2	155024.11	152206.78	169557.25	151781.72	180746.95	96320.27	158889.98	89156.02	241998.97	0
485810	32716	hcd	550.31	527027.12	120.0813	248164	193398.03	105318.82	248164	127130.64	158181.58	157750.17	152320.3	111458.62	180043.94	166767.3	0
485810	32717	hcd	615.34	561222.62	248.1814	341898.56	341898.56	183195.84	321610.78	223405.5	182927.44	300894.22	70237.69	207144.95	123228.96	276192.38	0
485810	32718	hcd	656.38	786747.19	656.3804	367225.22	303432.22	142509.94	258239.67	150201.42	240679.36	367225.22	96681.16	180149.25	121228.98	233510.66	0
485810	32720	hcd	552.99	1308706.75	552.9906	493921.19	466062.16	404916.78	118983.68	493921.19	198964.95	138669.91	162389.67	377470.62	147490.3	481604.75	0
485810	32721	hcd	763.43	523528.12	763.4338	206199.08	113498.83	103116.98	206199.08	130249.98	95577.67	99961.54	114978.33	120330.09	76180.59	169085.17	0
485810	32722	hcd	651.93	5269887	651.9336	3523203	1412515.12	3090101.5	750730.94	3336594	565304.06	823511.25	357492.75	3253690.5	548042.19	3523203	0
485810	32723	hcd	676.93	6384751	676.9238	2894258.25	2570807	985964.56	497738.88	1096865	670953.31	2894258.25	425814.19	929725.31	795414.56	1274536.25	0
485810	32724	hcd	522.31	1072994.62	473.33	342618.97	148152.28	294334.41	75214.27	342618.97	70800.6	199139.84	139892.36	267523.97	112422.59	336052.56	0
485810	32725	hcd	839.8	1023832.62	262.1515	171297.62	66660.16	129296.27	42449.61	171297.62	67516.38	62326.24	41154.92	118250.46	60264.22	168585.66	0
485810	32726	hcd	784.84	6638257	785.5112	248452.11	197687.92	90042.85	84045.57	105817.89	89780.99	248452.11	46867.52	95019.2	85350.57	125663.77	0
485810	32727	hcd	936.48	426926.91	778.468	192826.38	87993.8	65654.3	192826.38	98894.33	63435.02	73382.12	26124.26	105101.79	37474.64	125567.16	0
485810	32728	hcd	641.79	464622.06	248.1814	156721.8	95616.12	40493.91	124553.11	75572.14	49404.64	68529.8	156721.8	59574.32	55907.29	87321.29	0
485810	32730	hcd	741.02	9765603	741.2161	3084322.25	3084322.25	360763.03	812780.25	482335.88	717128.12	2297007.25	372717	561112.31	550277.88	588111.31	0
