Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
298242	6892	28.2376	1	2.9864E+06	9507.7	445.12	18.98	51474	51474	HMS
298242	6893	28.2451	2	9290.5	5806.8	429.2482	451.8	27	108	CID-MSn
298242	6894	28.2482	2	5150.5	984.46	519.1967	102.3	42	134	CID-MSn
298242	6895	28.2513	2	25.118	14.34	1547.3246	2.661	1	3	CID-MSn
298242	6896	28.2549	2	1140.5	53.836	1059.5428	5.083	8	97	CID-MSn
298242	6897	28.2587	2	41.259	8.3996	933.5465	2.018	1	8	CID-MSn
298242	6898	28.2624	2	77.437	20.182	1480.2693	2.737	1	8	CID-MSn
298242	6899	28.2661	2	1457.7	52.941	1018.3591	5.324	17	113	CID-MSn
298242	6900	28.2698	2	91.679	14.193	1035.9297	3.551	5	12	CID-MSn
298242	6901	28.2736	2	1307	46.12	946.3202	5.124	28	102	CID-MSn
298242	6902	28.2774	2	1259.1	59.01	789.5103	6.11	19	90	CID-MSn
298242	6903	28.2807	1	3.1436E+06	14559	939.1094	28.45	53074	53074	HMS
298242	6904	28.2885	2	4493.4	251.99	644.2959	25.66	61	222	CID-MSn
298242	6905	28.2920	2	2386.5	183.39	593.6576	14.57	28	103	CID-MSn
298242	6906	28.2951	2	119.97	23.087	1121.3783	5.949	7	13	CID-MSn
298242	6907	28.2988	2	1651.6	70.038	1028.2122	7.165	27	122	CID-MSn
298242	6908	28.3025	2	44.124	26.781	1446.3994	3.089	1	3	CID-MSn
298242	6909	28.3062	2	147.47	31.404	1572.4608	6.801	5	14	CID-MSn
298242	6910	28.3099	2	62.725	24.334	1602.8759	4.156	2	6	CID-MSn
298242	6911	28.3136	2	165.23	28.113	1651.3677	2.922	4	11	CID-MSn
298242	6912	28.3173	2	25.182	15.283	1722.1218	1.544	0	2	CID-MSn
298242	6913	28.3210	2	10.62	4.5734	1876.0652	1.513	0	3	CID-MSn
298242	6914	28.3244	1	3.1852E+06	18489	939.4432	33.74	50330	50330	HMS
298242	6915	28.3317	2	0	0	0	0	0	0	CID-MSn
298242	6916	28.3354	2	707.92	74.934	1037.385	5.724	6	44	CID-MSn
298242	6917	28.3391	2	2093.1	119.79	793.7029	14.73	39	160	CID-MSn
