Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed
141805	5346	1250.6	6004	6011	5839	-1	0	5674	6169	5839	173383	13.06	178	2.2027E+07	69104	13280	11808	807	8.1651E+06	5821	44.9	-0.8418	0.3761	20
141805	5347	1138.79	6004	6012	5894	-1	0	5597	6411	5894	147185	6.178	648	4.9836E+07	94207	23825	24836	817	3.0071E+07	5970	212	0.166	0.6445	76
141805	5348	1022.68	6004	6013	6059	-1	0	5465	6774	6059	100907	3.762	1085	7.1432E+07	51273	26825	29918	816	3.2668E+07	6061	268	-0.2102	0.5926	98
141805	5349	1228.15	6004	6014	6202	-1	0	5718	6367	6202	137353	7.777	466	4.1310E+07	62140	17662	15419	826	2.5580E+07	6106	101	-0.5059	0.4653	40
141805	5350	830.88	6015	6016	6158	5593	0	5608	6477	6059	646573	13	563	2.8407E+08	401220	49752	110417	1700	2.3804E+08	6116	185	-0.0702	0.7548	67
141805	5351	1154.35	6015	6017	6037	-1	0	5806	6367	6037	164290	6.18	51	3.1691E+07	120606	26583	29849	819	1.2634E+07	5974	82.6	-0.69	0.8935	28
141805	5352	1258.17	6015	6018	6048	-1	0	5817	6257	6048	128317	10.33	110	1.9891E+07	85729	12420	11203	819	1.4302E+07	6026	94.3	-0.5661	0.5729	39
141805	5353	1096.17	6015	6019	6026	-1	0	5784	6202	6026	171395	5.529	52	2.2958E+07	113500	30998	27697	817	6.4932E+06	6026	26.3	0.0194	0.2575	13
141805	5354	1055.48	6015	6020	6026	-1	0	5861	6213	6026	136442	6.167	86	1.6807E+07	121196	22123	23943	1692	7.8686E+06	6036	39.3	0.5654	0.3855	18
141805	5355	1135.09	6015	6021	6015	-1	0	5828	6400	6015	95658	4.27	450	3.0082E+07	108861	22404	22600	819	1.6878E+07	6057	129	0.31	0.6537	48
141805	5356	902.28	6015	6022	6004	-1	0	5806	6158	6004	54828	2.308	301	1.3246E+07	67426	23752	25297	1697	4.6655E+06	6002	65.9	-0.1241	0.174	31
141805	5357	1033.73	6015	6023	5784	-1	0	5575	6202	5784	290744	12.25	344	5.8631E+07	100868	23729	28008	1690	2.2440E+07	5765	39.7	-0.7471	0.2699	18
141805	5358	1035.83	6015	6024	5960	-1	0	5652	6158	5960	130371	3.525	445	4.5467E+07	84855	36985	69273	1699	2.6454E+07	5886	134	0.0509	0.5582	49
141805	5359	817.33	6015	6025	5971	-1	0	5762	6180	5971	198241	8.496	66	2.5572E+07	43935	23334	31061	1696	1.1535E+07	5971	35	-0.0347	0.2291	17
141805	5360	838.2	6026	6027	6059	-1	0	5652	6521	6059	1.1027E+06	33.41	31	1.1750E+08	399080	33004	45029	1691	5.7701E+07	6040	37.8	-0.8668	0.3286	18
141805	5361	1156.25	6026	6028	6037	-1	0	5839	6378	6037	191083	8.245	64	3.4718E+07	122045	23176	23206	818	1.8271E+07	6144	107	0.6126	0.8807	38
141805	5362	854.4	6026	6029	6136	-1	0	5608	6345	6136	491384	17.07	78	8.5322E+07	120578	28787	35106	1693	5.2897E+07	6082	86.5	-1.109	1.085	33
141805	5363	1166.13	6026	6030	5861	-1	0	5619	6334	5861	160890	7.034	517	6.0720E+07	88083	22874	25407	815	4.2779E+07	5977	162	0.3539	1.141	58
141805	5364	1205.62	6026	6031	6191	-1	0	5949	6367	6191	172983	7.342	31	2.6038E+07	80643	23562	26334	814	1.5508E+07	6151	102	-0.2451	0.392	37
141805	5365	983.3	6026	6032	6092	-1	0	5927	6466	6092	105557	2.484	530	4.5757E+07	80343	42488	55279	1696	2.2384E+07	6175	147	0.247	0.5219	52
141805	5366	884.27	6026	6033	6070	-1	0	5839	6466	6070	367474	13.94	61	5.3370E+07	141807	26354	39660	1695	3.0029E+07	6035	63.1	-1.001	0.7688	26
141805	5367	822.53	6026	6034	6037	-1	0	5850	6367	6037	94864	2.743	186	2.3944E+07	91532	34589	64075	1688	5.9908E+06	6009	75.6	-0.3749	0.5723	31
141805	5368	1344.29	6026	6035	6015	-1	0	5597	6246	6015	75362	11.3	295	1.5802E+07	55877	6669.2	6101	815	1.0800E+07	5908	103	-0.1073	0.7855	35
141805	5369	1117.8	6026	6036	6015	-1	0	5817	6312	6015	98743	4.07	411	2.7801E+07	50878	24264	27629	819	1.2841E+07	6100	82.3	0.0884	0.7315	30
141805	5370	1209.36	6037	6038	5872	5753	0	5267	6697	5894	325685	15.96	487	1.2998E+08	139102	20410	21871	809	9.1211E+07	6063	239	0.7682	1.528	90
141805	5371	1236.79	6037	6039	6070	-1	0	5905	6257	6070	420113	23.7	65	3.5642E+07	200081	17729	14982	821	2.6565E+07	6075	25.4	-0.0002	0.2674	12
141805	5372	876.68	6037	6040	5927	-1	0	5432	6279	5927	376496	11.1	255	1.1081E+08	117261	33920	48443	1688	7.8179E+07	5934	162	0.1796	0.4774	65
141805	5373	519.76	6037	6041	6048	-1	0	5509	6411	6048	200949	43.42	32	1.5751E+07	143694	4628.4	6588	1695	8.7509E+06	6046	24.7	-0.1873	0.2929	12
141805	5374	1115.34	6037	6042	6136	5327	0	5795	6444	6015	138677	5.576	423	4.3062E+07	115331	24872	27445	818	2.6116E+07	6126	144	0.4935	1.086	53
141805	5375	871.86	6037	6043	6059	-1	0	5663	6257	6059	100803	3.21	352	3.6536E+07	128657	31406	32670	1692	1.7849E+07	5952	119	0.1234	0.4652	46
141805	5376	1163.97	6037	6044	6081	-1	0	5685	6389	6081	564238	24.25	71	8.8816E+07	191076	23269	27667	818	4.0488E+07	6084	28.5	0.1201	0.2494	14
141805	5377	1256.92	6037	6045	6059	-1	0	5740	6235	6059	135674	10.72	109	2.1338E+07	136892	12655	11192	821	1.2556E+07	6016	62	-0.935	0.669	25
141805	5378	920.98	6037	6046	6048	-1	0	5916	6202	6048	129465	3.842	187	2.3400E+07	120427	33700	37104	1691	1.3167E+07	6066	79.9	-0.1783	0.3651	29
141805	5379	969.95	6037	6047	5784	-1	0	5190	6323	5784	745600	28.2	143	1.7229E+08	110378	26443	37382	1689	1.0052E+08	5845	70.5	0.6913	0.6872	29
141805	5380	1125.36	6048	6049	6092	-1	0	5839	6367	6092	366282	16.77	53	4.3176E+07	133405	21835	23801	819	2.2147E+07	6104	41.9	0.7835	0.5082	19
141805	5381	837.48	6048	6050	6037	-1	0	5619	6202	6037	525307	17.69	12	4.8897E+07	121884	29690	39654	1696	2.9541E+07	5981	125	-0.244	0.5756	47
141805	5382	1124.58	6048	6051	6092	-1	0	5905	6290	6092	372390	16.23	37	3.1532E+07	122489	22948	26862	820	1.9119E+07	6111	53	0.6945	0.7095	22
141805	5383	824.18	6048	6052	6169	-1	0	5927	6224	6169	126041	4.017	233	2.1943E+07	81980	31375	40800	1690	1.2411E+07	6110	76.8	-0.52	0.4618	30
141805	5384	1256.09	6048	6053	6059	-1	0	5641	6268	6059	172153	12.8	30	2.3947E+07	132995	13446	12152	821	6.5001E+06	6056	24	-0.0796	0.267	12
141805	5385	1033.23	6048	6054	5784	-1	0	5498	6125	5784	284496	9.918	318	6.3431E+07	135031	28685	35032	1693	3.4821E+07	5757	92.8	-0.4609	0.581	40
141805	5386	963.75	6048	6055	6136	-1	0	5993	6576	6136	134470	5.481	203	2.2920E+07	61500	24532	29290	1690	6.2732E+06	6140	76.3	0.0742	0.369	29
141805	5387	1134.02	6048	6056	5630	-1	0	5542	6103	5630	101040	4.403	494	3.5356E+07	76999	22945	23379	821	2.2411E+07	5795	161	0.2508	0.9316	54
141805	5388	1021.39	6048	6057	6037	-1	0	5861	6213	6037	64840	2.495	246	1.4963E+07	72427	25986	46185	1696	4.4365E+06	5981	63.6	-0.4038	0.6015	22
141805	5389	915.81	6048	6058	6147	-1	0	5905	6840	6147	226733	6.213	474	8.3947E+07	84838	36492	32562	1698	4.5089E+07	6355	209	0.4838	1.114	76
141805	5390	718.26	6059	6060	6081	-1	0	5916	6323	6081	816329	88.85	42	4.9528E+07	590486	9187.2	22886	1696	4.4153E+07	6076	21.2	0.002	0.2875	10
141805	5391	1190.75	6059	6061	6103	-1	0	5740	6642	6103	1.2348E+06	51.01	77	1.6059E+08	441097	24206	29107	823	1.0388E+08	6104	34.4	-0.0699	0.2291	17
141805	5392	1434.56	6059	6062	6070	-1	0	5839	6301	6070	248532	78.63	30	1.1673E+07	177441	3160.8	3782	820	9.2107E+06	6072	21.9	-0.0146	0.2845	11
141805	5393	1185.58	6059	6063	6070	-1	0	5916	6246	6070	250053	11.23	24	2.1085E+07	172526	22258	22030	819	1.2996E+07	6060	65	-0.4109	0.4269	28
141805	5394	826.57	6059	6064	6114	5468	0	5641	6070	6026	115203	4.137	284	2.9241E+07	80669	27844	38645	1691	1.6662E+07	5902	103	-0.1433	0.5695	39
141805	5395	851.87	6059	6065	5883	-1	0	5597	6246	5883	72534	2.681	494	2.8871E+07	58930	27054	38977	1692	8.0758E+06	5803	86.9	-0.3522	0.5703	31
141805	5396	479.23	6059	6066	6081	-1	0	5916	6279	6081	123368	53.38	49	7.7571E+06	124543	2311.2	4461	1695	6.9027E+06	6077	22.1	0.0385	0.2936	11
141805	5397	861.03	6059	6067	5982	-1	0	5663	6422	5982	429806	16.96	101	7.7336E+07	95147	25341	32330	1691	4.4385E+07	5961	45.7	-0.3984	0.2424	21
141805	5398	1189.87	6059	6068	6103	5564	0	5718	6323	6125	417205	19.03	50	4.3151E+07	102554	21928	24521	824	2.7475E+07	6071	110	-0.5812	0.7735	42
141805	5399	803.4	6059	6069	6191	-1	0	5916	6796	6191	696719	27.52	79	1.0644E+08	113867	25317	56667	1693	6.3616E+07	6181	47	-0.5322	0.2579	23
141805	5400	794.57	6070	6071	6103	-1	0	5751	6642	6103	3.2336E+06	110.7	52	3.0486E+08	1.1828E+06	29217	47178	821	1.9636E+08	6104	27.4	-0.0836	0.2575	13
141805	5401	1236.22	6070	6072	6070	-1	0	5861	6488	6070	420113	21.49	74	4.5622E+07	418864	19549	16943	821	2.6503E+07	6076	27.3	0.1151	0.2575	13
141805	5402	750.36	6070	6073	6246	-1	0	5894	6554	6246	560703	35.43	126	1.0032E+08	153792	15824	31740	1688	7.2511E+07	6304	78.6	0.8568	0.6699	34
141805	5403	867.32	6070	6074	5993	-1	0	5839	6400	5993	151613	6.336	245	4.4666E+07	104275	23927	30672	1694	2.6305E+07	6042	95.1	-0.1912	0.3334	38
141805	5404	953.36	6070	6075	6092	-1	0	5696	6279	6092	126210	4.759	407	4.2656E+07	134854	26519	30683	1697	2.6783E+07	5969	138	-0.0217	0.6738	55
141805	5405	1184.51	6070	6076	6070	-1	0	5905	6345	6070	117678	6.23	240	2.2528E+07	111523	18890	18597	822	9.9127E+06	6098	49.9	0.5849	0.5934	21
141805	5406	889.17	6070	6077	6070	-1	0	5916	6246	6070	100432	3.865	237	1.6233E+07	107876	25988	35835	1691	7.4510E+06	6071	79.6	0.0331	0.4209	33
141805	5407	896.11	6070	6078	5982	-1	0	5575	6224	5982	881759	29.36	67	1.1452E+08	67532	30033	43450	1691	6.5669E+07	5989	30.5	0.1507	0.2421	15
141805	5408	1436.68	6070	6079	6070	-1	0	5839	6400	6070	97533	28.8	22	6.5191E+06	55259	3386.5	3345	821	3.2701E+06	6075	23.9	0.0984	0.2665	12
141805	5409	799.84	6070	6080	6103	-1	0	5883	6279	6103	164835	7.923	71	2.2331E+07	88642	20806	29074	1701	1.0498E+07	6108	48.1	0.5328	0.3851	23
141805	5410	794.02	6081	6082	6103	5400	0	5685	6642	6114	1.9949E+06	74.36	75	2.4222E+08	418394	26827	49400	1695	1.5477E+08	6106	32.5	-0.3784	0.2455	16
141805	5411	883.35	6081	6083	6081	-1	0	5916	6268	6081	348303	14.47	20	2.2649E+07	337640	24064	31030	1696	9.6153E+06	6082	22.4	-0.0907	0.2934	11
141805	5412	761.13	6081	6084	6114	-1	0	5971	6378	6114	379871	27.46	76	3.7954E+07	221018	13832	25003	1687	2.7890E+07	6116	28.9	0.1364	0.2494	14
141805	5413	1141.21	6081	6085	6125	-1	0	5960	6345	6125	295145	11.2	56	3.3337E+07	136063	26349	27702	825	1.7342E+07	6117	30.1	-0.3293	0.2604	14
141805	5414	908.5	6081	6086	6125	-1	0	5729	6576	6125	201639	6.641	385	7.0873E+07	102046	30362	36262	1694	3.8857E+07	6004	119	-0.5031	0.6533	44
141805	5415	911.15	6081	6087	5905	-1	0	5740	6169	5905	165929	5.369	330	3.8354E+07	72129	30906	38361	819	2.4629E+07	5934	94.2	0.0431	0.2884	39
141805	5416	1052.5	6081	6088	6092	-1	0	5839	6367	6092	124049	5.657	299	2.6232E+07	102827	21929	25508	1695	1.3818E+07	6063	87.5	-0.5747	0.6201	36
141805	5417	760.48	6081	6089	6114	-1	0	5993	6565	6114	339901	21.23	72	4.1082E+07	302521	16011	29461	1685	2.4137E+07	6120	27.6	0.1372	0.2575	13
141805	5418	500.51	6081	6090	6257	-1	0	5894	6840	6257	218208	49.83	122	4.1463E+07	82570	4379.1	10260	1689	3.6464E+07	6257	94.5	-0.1823	0.3935	42
141805	5419	985.49	6081	6091	6257	-1	0	6048	6488	6257	141537	5.722	371	3.0896E+07	102907	24737	26360	1697	1.9728E+07	6271	124	-0.0431	0.5168	43
141805	5420	830.38	6092	6093	6158	5593	0	5575	6895	6026	599915	13.72	526	2.6143E+08	350047	43719	90507	1697	1.8898E+08	6240	201	0.5555	1.085	76
141805	5421	874.64	6092	6094	6125	-1	0	5960	6323	6125	142572	3.039	207	3.1135E+07	114704	46919	80976	825	1.1888E+07	6102	52.7	-0.4918	0.2358	24
141805	5422	841.85	6092	6095	6477	-1	0	6092	6840	6477	226097	7.559	489	7.2901E+07	103879	29911	40888	1690	4.7550E+07	6386	146	-0.4339	0.8684	53
141805	5423	1051.52	6092	6096	6092	5416	0	5916	6279	6103	114679	5.021	280	2.0229E+07	100761	22839	26718	1696	1.0520E+07	6050	67.8	-0.473	0.4301	25
141805	5424	833.37	6092	6097	6103	-1	0	5938	6268	6103	81257	3.041	300	1.9136E+07	79584	26720	37182	1692	1.0201E+07	6081	87.2	0.2088	0.4165	33
141805	5425	1039.23	6092	6098	6114	-1	0	5696	6290	6114	133933	5.244	418	3.2230E+07	78822	25541	53258	1692	1.3934E+07	6052	100	-0.3696	0.6503	37
141805	5426	914.5	6092	6099	6136	-1	0	5817	6565	6136	171719	5.899	227	4.5414E+07	82822	29112	38742	1690	2.0688E+07	6044	93.6	-0.2524	0.5475	35
141805	5427	1102.82	6092	6100	6290	-1	0	6081	6763	6290	282565	8.991	371	7.7229E+07	75104	31428	46092	819	5.5513E+07	6398	170	0.2665	0.6056	65
141805	5428	1204.97	6092	6101	6268	-1	0	5674	6598	6268	140118	5.727	657	6.3593E+07	97494	24468	41189	821	4.0430E+07	6149	230	-0.1659	0.6814	86
141805	5429	1101.95	6092	6102	6235	-1	0	6048	6664	6235	123573	4.524	491	5.1318E+07	74174	27313	28809	821	3.4180E+07	6342	153	0.2708	0.5804	59
141805	5430	1140.32	6103	6104	6125	-1	0	5916	6323	6125	461481	15.46	55	4.3305E+07	179939	29853	33471	824	2.4153E+07	6120	26.7	-0.1699	0.2697	13
141805	5431	933.54	6103	6105	6158	5606	0	5652	6323	5971	4.2736E+06	163.4	54	3.3706E+08	154227	26155	43237	816	2.5737E+08	5975	23.9	0.0122	0.2844	12
141805	5432	858.71	6103	6106	5916	-1	0	5630	6334	5916	313335	11.1	319	7.4354E+07	119133	28238	39314	1692	5.3532E+07	5930	155	0.3038	0.8617	62
141805	5433	1193.31	6103	6107	5971	-1	0	5795	6136	5971	1.7754E+06	73.82	28	8.6248E+07	128653	24052	28629	813	6.5647E+07	5977	21.3	0.0008	0.2875	10
141805	5434	931.97	6103	6108	6158	5606	0	5806	6367	6136	201329	9.671	110	3.4097E+07	77637	20818	23505	1697	1.6243E+07	6155	38.9	0.4155	0.354	18
141805	5435	1217.95	6103	6109	6081	-1	0	5938	6378	6081	83244	3.764	386	2.1162E+07	75031	22115	24712	820	1.0078E+07	6079	77.6	-0.1407	0.4423	30
141805	5436	848.71	6103	6110	6246	-1	0	5707	6433	6246	193339	8.048	326	5.1572E+07	132688	24024	30867	1694	3.0905E+07	6103	140	-0.2216	0.6992	49
141805	5437	968.54	6103	6111	6444	-1	0	6070	6752	6444	362893	13.96	99	7.6288E+07	64992	25995	35683	824	5.5549E+07	6401	123	-0.2605	0.6082	53
141805	5438	1122.29	6103	6112	6158	-1	0	5960	6488	6158	238296	9.533	44	3.7501E+07	78650	24997	25082	822	1.4676E+07	6158	26.5	-0.0251	0.2575	13
141805	5439	1148.91	6103	6113	6290	-1	0	5982	6510	6290	145994	4.406	268	3.6169E+07	69892	33133	34812	1691	1.3821E+07	6225	82.8	-0.5492	0.9012	31
141805	5440	1163.45	6114	6115	6081	-1	0	5652	6433	6081	557014	24.26	47	8.6955E+07	264192	22957	25926	820	5.9493E+07	5996	109	-0.5672	1.182	36
141805	5441	878.96	6114	6116	5949	-1	0	5432	6378	5949	297254	7.49	515	9.6971E+07	111546	39685	61572	1690	4.9167E+07	6026	126	0.7484	1.101	51
141805	5442	1098.81	6114	6117	6367	-1	0	5773	6664	6367	1.2890E+06	49.97	119	1.6472E+08	100752	25798	32843	838	1.2230E+08	6333	69.3	0.0449	0.2532	31
141805	5443	1173.09	6114	6118	6070	-1	0	5553	6675	6070	108099	3.62	1017	7.0501E+07	89535	29863	33749	824	3.5237E+07	6091	230	-0.1427	0.582	92
141805	5444	1132.95	6114	6119	5795	-1	0	5652	6312	5795	142789	6.414	489	3.8824E+07	78028	22263	23051	826	2.3855E+07	5970	170	0.2777	0.8565	60
141805	5445	855.99	6114	6120	6092	-1	0	5916	6389	6092	164220	4.986	77	2.1924E+07	68284	32935	36861	823	5.2240E+06	6122	43.7	0.0546	0.3303	18
141805	5446	1143.93	6114	6121	5839	-1	0	5498	6334	5839	236928	10.69	597	7.5348E+07	88141	22169	23256	806	5.3764E+07	5816	173	0.2805	0.567	65
141805	5447	1148.04	6114	6122	6147	-1	0	5839	6642	6147	147186	5.764	333	4.4059E+07	72146	25535	26112	1691	2.1602E+07	6220	166	-0.0831	0.5577	63
141805	5448	796.67	6114	6123	5927	5493	0	5542	6411	6158	95464	3.505	553	4.7201E+07	86006	27233	40532	1698	1.3575E+07	6105	66.6	0.0418	0.3093	29
141805	5449	1002.02	6114	6124	5905	-1	0	5740	6268	5905	446723	18.08	25	4.1147E+07	55937	24713	30388	1689	1.9012E+07	5925	46.1	0.9574	0.7934	19
141805	5450	1097.97	6125	6126	6334	-1	0	6081	6620	6334	150447	5.805	454	4.3153E+07	128637	25916	27293	823	2.3283E+07	6253	91.2	-0.3107	0.6795	32
141805	5451	847.83	6125	6127	6147	-1	0	5817	6334	6147	160107	5.666	282	3.8196E+07	115534	28256	37255	824	2.0169E+07	6112	93.8	-0.1661	0.469	37
141805	5452	844.74	6125	6128	6125	-1	0	5839	6202	6125	170904	5.678	251	3.9715E+07	138548	30099	42940	1685	2.8546E+07	6044	98.7	-0.381	0.6324	36
141805	5453	858.09	6125	6129	6147	-1	0	6059	6466	6147	118849	5.379	138	2.3371E+07	92009	22093	29174	1698	1.2789E+07	6171	67.6	0.593	0.6481	28
141805	5454	1162.81	6125	6130	5872	-1	0	5630	6565	5872	395383	16.65	256	9.2189E+07	92020	23747	25308	809	6.6706E+07	5987	174	0.4285	0.6449	74
141805	5455	917.6	6125	6131	5839	5196	0	5949	6499	6345	122234	4.325	434	3.5010E+07	80546	28262	28755	1701	1.8591E+07	6229	121	-0.4009	0.7488	48
141805	5456	1246.09	6125	6132	5828	5330	0	5905	6422	5993	273914	14.15	246	6.1629E+07	168251	19355	23081	813	5.1650E+07	6106	131	0.5329	1.098	50
141805	5457	996.92	6125	6133	5971	-1	0	5762	6620	5971	209418	8.468	249	5.6480E+07	78687	24732	29591	1696	3.0868E+07	6081	139	0.6307	0.9712	52
141805	5458	938.96	6125	6134	6356	-1	0	6070	6609	6356	122475	4.649	360	3.9258E+07	78518	26344	26744	1696	2.4361E+07	6286	119	0.3023	0.4327	49
141805	5459	1073.32	6125	6135	6147	-1	0	6004	6213	6147	81499	3.836	62	9.2599E+06	77649	21244	22241	1699	3.7640E+06	6149	23.9	0.2126	0.2665	12
141805	5460	1398.05	6136	6137	6158	-1	0	5971	6730	6158	212273	50.68	54	1.7586E+07	254825	4188.2	4195	827	1.3135E+07	6155	23.2	0.0458	0.2851	11
141805	5461	569.91	6136	6138	6136	-1	0	5696	6444	6136	153996	25.95	25	1.2408E+07	148065	5934.9	9749	1691	6.6443E+06	6129	37.3	-0.9208	0.3154	18
141805	5462	1121.22	6136	6139	6158	-1	0	5927	6466	6158	459482	17.73	40	5.4926E+07	210500	25914	30079	828	2.7701E+07	6164	26.2	0.202	0.2575	13
141805	5463	874.14	6136	6140	6059	-1	0	5927	6268	6059	206595	4.07	124	3.5103E+07	129815	50757	96270	1698	1.5317E+07	6076	37.7	0.2606	0.2577	17
141805	5464	962	6136	6141	6180	-1	0	5949	6389	6180	272438	11.77	65	3.1525E+07	99265	23152	27397	1687	1.7612E+07	6171	43	-0.7758	0.2856	20
141805	5465	1203.74	6136	6142	6136	-1	0	5949	6312	6136	110596	4.219	100	1.7289E+07	72752	26213	58342	822	6.0128E+06	6112	57.9	-0.789	0.4126	24
141805	5466	1172.56	6136	6143	6290	-1	0	5982	6675	6290	141764	4.636	498	5.1928E+07	78214	30576	34355	825	3.0221E+07	6255	160	0.3449	0.6627	61
141805	5467	944.5	6136	6144	6158	-1	0	6004	6389	6158	143588	7.002	60	1.9317E+07	129830	20507	24103	1694	8.4904E+06	6160	26.1	-0.0147	0.2575	13
141805	5468	826.07	6136	6145	6114	-1	0	5861	6411	6114	344692	13.89	125	4.0586E+07	66361	24809	32362	1691	1.9889E+07	6184	70.8	0.3101	0.7892	28
141805	5469	1114.56	6136	6146	5927	-1	0	5762	6345	5927	132254	4.329	357	2.6045E+07	17347	30553	36798	1692	8.4506E+06	5980	145	0.24	0.941	46
141805	5470	907.42	6147	6148	6125	5414	0	5806	6345	5960	197391	3.134	376	7.7640E+07	135817	62984	80882	1699	4.2890E+07	6042	136	0.2235	0.6126	52
141805	5471	946.42	6147	6149	6114	-1	0	5894	6268	6114	207279	7.126	189	2.8638E+07	126757	29086	39838	1690	1.7474E+07	6086	95.5	-0.4745	0.6983	35
141805	5472	1143.28	6147	6150	6136	-1	0	6070	6345	6136	189167	8.09	205	2.0841E+07	124261	23382	26169	825	1.4164E+07	6190	80.9	0.3043	0.797	28
141805	5473	1027.43	6147	6151	5784	-1	0	5520	6257	5784	7.0272E+06	172.2	38	4.8614E+08	89573	40813	75127	803	3.6141E+08	5778	26.8	-0.1926	0.2627	13
141805	5474	1010.81	6147	6152	6246	-1	0	5971	6466	6246	614537	22.85	25	5.0593E+07	84471	26899	40081	1690	2.8683E+07	6229	40	-0.8628	0.2984	18
141805	5475	935.63	6147	6153	6158	-1	0	5982	6312	6158	128846	4.781	206	2.2484E+07	117184	26949	41602	1692	8.7950E+06	6176	49.1	1.13	0.7263	22
141805	5476	836.49	6147	6154	6147	-1	0	6015	6191	6147	89423	3.352	78	7.5162E+06	71738	26676	40459	1695	2.8775E+06	6134	37.6	-0.4862	0.2773	16
141805	5477	1169	6147	6155	5850	5646	0	5993	6774	6114	128916	5.084	661	5.9881E+07	83904	25357	25408	826	3.9744E+07	6280	207	0.5324	1.339	71
141805	5478	995.02	6147	6156	6334	-1	0	6081	6675	6334	160476	5.987	205	3.5530E+07	62978	26805	31059	820	1.7765E+07	6298	76.3	-0.6553	0.6481	30
141805	5479	1245.04	6147	6157	5971	5241	0	5773	6279	5960	6.4116E+06	329.5	12	1.7155E+08	14819	19456	38001	815	1.4651E+08	5967	27.4	0.203	0.2575	13
141805	5480	1279.32	6158	6159	6169	-1	0	5663	6598	6169	281527	21.94	38	4.1113E+07	162798	12829	10389	826	1.5971E+07	6153	38.8	-0.4533	0.2414	18
141805	5481	1110.71	6158	6160	6180	-1	0	5751	6279	6180	226998	8.914	27	3.5264E+07	116706	25465	29778	824	1.6330E+07	6148	73.2	-0.6083	0.5601	30
141805	5482	1082.38	6158	6161	6169	-1	0	5993	6455	6169	138669	6.099	119	2.0572E+07	118129	22738	23281	1698	1.0006E+07	6202	98.7	0.7632	1.145	38
141805	5483	788.85	6158	6162	6334	-1	0	6037	6961	6334	118256	5.376	620	6.1672E+07	95079	21998	28769	1697	4.1053E+07	6418	219	0.4634	0.7238	87
141805	5484	1227.5	6158	6163	6191	-1	0	5410	6400	6191	106821	6.331	369	4.1527E+07	68577	16874	14639	825	1.8830E+07	6058	134	-0.7003	0.8727	49
141805	5485	784.17	6158	6164	6180	-1	0	6092	6466	6180	129150	7.197	54	1.5187E+07	83571	17946	23804	1692	7.8905E+06	6201	57.6	0.795	0.6947	23
141805	5486	979.29	6158	6165	6169	-1	0	5993	6686	6169	127203	5.924	140	2.9282E+07	108833	21472	26047	1694	1.0992E+07	6211	51.2	0.0692	0.4344	21
